Id,Label,Domain,Phylum,Class,Order,Family,Genus,OTU.rep,SILVA138_updated_classification,Name,Ecologically_relevant_classification,Ecologically_relevant_classification_aggregated,Ecologically_relevant_classification_aggregated_notes
2336,OTU2336,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,uncultured,GQ349827.1.1370,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;uncultured;,g_uncultured,Flavobacteriaceae,Flavobacteriales,
899,OTU899,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,Fluviicola,AACY020544257.531.2038,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;,g_Fluviicola,Fluviicola (Bacteroidota),Flavobacteriales,
1186,OTU1186,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,Fluviicola,HQ671843.1.1485,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;,g_Fluviicola,Fluviicola (Bacteroidota),Flavobacteriales,
813,OTU813,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Formosa,FQ032821.27163.28678,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Formosa;,g_Formosa,Formosa (Flavobacteriaceae),Flavobacteriales,
1679,OTU1679,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Formosa,FR683378.1.1485,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Formosa;,g_Formosa,Formosa (Flavobacteriaceae),Flavobacteriales,
1192,OTU1192,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS2b marine group,FR683443.1.1480,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Formosa;,g_NS2b marine group,Formosa (Flavobacteriaceae),Flavobacteriales,
4109,OTU4109,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Formosa,GU230416.1.1482,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Formosa;,g_Formosa,Formosa (Flavobacteriaceae),Flavobacteriales,
2948,OTU2948,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Formosa,JN233006.1.1447,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Formosa;,g_Formosa,Formosa (Flavobacteriaceae),Flavobacteriales,
2345,OTU2345,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Formosa,JN976225.1.1443,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Formosa;,g_Formosa,Formosa (Flavobacteriaceae),Flavobacteriales,
2976,OTU2976,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Formosa,JQ678522.1.1510,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Formosa;,g_Formosa,Formosa (Flavobacteriaceae),Flavobacteriales,
2703,OTU2703,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Gramella,GU291860.1.1385,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Gramella;,g_Gramella,Gramella (Flavobacteriaceae),Flavobacteriales,
2655,OTU2655,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Gramella,JF421212.1.1492,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Gramella;,g_Gramella,Gramella (Flavobacteriaceae),Flavobacteriales,
333,OTU333,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella,AANC01000011.208.1734,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Leeuwenhoekiella;,g_Leeuwenhoekiella,Leeuwenhoekiella (Flavobacteriaceae),Flavobacteriales,
2512,OTU2512,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella,FQ032804.31701.33214,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Leeuwenhoekiella;,g_Leeuwenhoekiella,Leeuwenhoekiella (Flavobacteriaceae),Flavobacteriales,
1145,OTU1145,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Mesonia,DQ367409.1.1434,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Mesonia;,g_Mesonia,Mesonia (Flavobacteriaceae),Flavobacteriales,
1098,OTU1098,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS2b marine group,AACY020458788.943.2444,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS2b marine group;,g_NS2b marine group,NS2b MG (Flavobacteriaceae),Flavobacteriales,
993,OTU993,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS2b marine group,DQ009434.1.2078,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS2b marine group;,g_NS2b marine group,NS2b MG (Flavobacteriaceae),Flavobacteriales,
59,OTU59,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS2b marine group,FQ032828.26868.28381,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS2b marine group;,g_NS2b marine group,NS2b MG (Flavobacteriaceae),Flavobacteriales,
1289,OTU1289,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS2b marine group,HQ673647.1.1492,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS2b marine group;,g_NS2b marine group,NS2b MG (Flavobacteriaceae),Flavobacteriales,
711,OTU711,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS2b marine group,KC002071.1.1361,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS2b marine group;,g_NS2b marine group,NS2b MG (Flavobacteriaceae),Flavobacteriales,
973,OTU973,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS4 marine group,AACY020324837.147.1652,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS4 marine group;,g_NS4 marine group,NS4 MG (Flavobacteriaceae),Flavobacteriales,
810,OTU810,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS4 marine group,AACY020329935.165.1672,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS4 marine group;,g_NS4 marine group,NS4 MG (Flavobacteriaceae),Flavobacteriales,
105,OTU105,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS4 marine group,AACY020555729.127.1634,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS4 marine group;,g_NS4 marine group,NS4 MG (Flavobacteriaceae),Flavobacteriales,
545,OTU545,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS4 marine group,AF382130.1.1484,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS4 marine group;,g_NS4 marine group,NS4 MG (Flavobacteriaceae),Flavobacteriales,
862,OTU862,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS4 marine group,EF016474.1.1494,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS4 marine group;,g_NS4 marine group,NS4 MG (Flavobacteriaceae),Flavobacteriales,
335,OTU335,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS4 marine group,EF573025.1.1502,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS4 marine group;,g_NS4 marine group,NS4 MG (Flavobacteriaceae),Flavobacteriales,
294,OTU294,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS4 marine group,EF574626.1.1492,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS4 marine group;,g_NS4 marine group,NS4 MG (Flavobacteriaceae),Flavobacteriales,
260,OTU260,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS4 marine group,EF574657.1.1483,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS4 marine group;,g_NS4 marine group,NS4 MG (Flavobacteriaceae),Flavobacteriales,
287,OTU287,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS4 marine group,EF574788.1.1492,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS4 marine group;,g_NS4 marine group,NS4 MG (Flavobacteriaceae),Flavobacteriales,
1107,OTU1107,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS4 marine group,FJ826119.1.1472,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS4 marine group;,g_NS4 marine group,NS4 MG (Flavobacteriaceae),Flavobacteriales,
186,OTU186,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS4 marine group,FN433412.1.1496,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS4 marine group;,g_NS4 marine group,NS4 MG (Flavobacteriaceae),Flavobacteriales,
1477,OTU1477,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS4 marine group,FQ032819.21712.23225,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS4 marine group;,g_NS4 marine group,NS4 MG (Flavobacteriaceae),Flavobacteriales,
1879,OTU1879,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS4 marine group,GQ348644.1.1376,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS4 marine group;,g_NS4 marine group,NS4 MG (Flavobacteriaceae),Flavobacteriales,
2114,OTU2114,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS4 marine group,HQ242389.1.1489,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS4 marine group;,g_NS4 marine group,NS4 MG (Flavobacteriaceae),Flavobacteriales,
559,OTU559,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,AACY020276549.377.1886,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;,g_NS5 marine group,NS5 MG (Flavobacteriaceae),Flavobacteriales,
218,OTU218,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,AACY020431964.3244.4753,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;,g_NS5 marine group,NS5 MG (Flavobacteriaceae),Flavobacteriales,
259,OTU259,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,AACY020490277.719.2228,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;,g_NS5 marine group,NS5 MG (Flavobacteriaceae),Flavobacteriales,
976,OTU976,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,AACY020548802.136.1646,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;,g_NS5 marine group,NS5 MG (Flavobacteriaceae),Flavobacteriales,
480,OTU480,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,AACY020556376.977.2486,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;,g_NS5 marine group,NS5 MG (Flavobacteriaceae),Flavobacteriales,
2368,OTU2368,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,EU795244.966.2471,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;,g_NS5 marine group,NS5 MG (Flavobacteriaceae),Flavobacteriales,
1608,OTU1608,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,EU795252.9081.10590,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;,g_NS5 marine group,NS5 MG (Flavobacteriaceae),Flavobacteriales,
312,OTU312,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,FJ744956.1.1371,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;,g_NS5 marine group,NS5 MG (Flavobacteriaceae),Flavobacteriales,
1070,OTU1070,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,FJ745131.1.1372,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;,g_NS5 marine group,NS5 MG (Flavobacteriaceae),Flavobacteriales,
907,OTU907,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,FN433328.1.1525,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;,g_NS5 marine group,NS5 MG (Flavobacteriaceae),Flavobacteriales,
236,OTU236,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,FN433348.1.1495,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;,g_NS5 marine group,NS5 MG (Flavobacteriaceae),Flavobacteriales,
662,OTU662,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,FN433426.1.1497,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;,g_NS5 marine group,NS5 MG (Flavobacteriaceae),Flavobacteriales,
746,OTU746,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,FQ032826.22493.24014,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;,g_NS5 marine group,NS5 MG (Flavobacteriaceae),Flavobacteriales,
506,OTU506,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,GQ348141.1.1375,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;,g_NS5 marine group,NS5 MG (Flavobacteriaceae),Flavobacteriales,
344,OTU344,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,GQ349357.1.1386,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;,g_NS5 marine group,NS5 MG (Flavobacteriaceae),Flavobacteriales,
267,OTU267,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,GU145420.1.1491,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;,g_NS5 marine group,NS5 MG (Flavobacteriaceae),Flavobacteriales,
720,OTU720,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,GU940989.1.1358,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;,g_NS5 marine group,NS5 MG (Flavobacteriaceae),Flavobacteriales,
1285,OTU1285,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,HM057630.1.1500,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;,g_NS5 marine group,NS5 MG (Flavobacteriaceae),Flavobacteriales,
1922,OTU1922,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,HM117554.1.1400,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;,g_NS5 marine group,NS5 MG (Flavobacteriaceae),Flavobacteriales,
930,OTU930,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,HQ163320.1.1376,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;,g_NS5 marine group,NS5 MG (Flavobacteriaceae),Flavobacteriales,
1154,OTU1154,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,JQ712062.1.1490,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;,g_NS5 marine group,NS5 MG (Flavobacteriaceae),Flavobacteriales,
536,OTU536,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,NS7 marine group,DQ395552.1.1518,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS7 marine group;,g_NS7 marine group,NS7 MG (Flavobacteriales),Flavobacteriales,
908,OTU908,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,NS7 marine group,EF574837.1.1497,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS7 marine group;,g_NS7 marine group,NS7 MG (Flavobacteriales),Flavobacteriales,
1187,OTU1187,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,NS9 marine group,,EF572066.1.1488,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;,f_NS9 marine group,NS7 MG (Flavobacteriales),Flavobacteriales,
716,OTU716,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,NS9 marine group,,EF572198.1.1478,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;,f_NS9 marine group,NS7 MG (Flavobacteriales),Flavobacteriales,
345,OTU345,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,NS9 marine group,,EF646132.1.1480,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;,f_NS9 marine group,NS7 MG (Flavobacteriales),Flavobacteriales,
1283,OTU1283,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,NS9 marine group,,EU795094.11172.12675,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;,f_NS9 marine group,NS7 MG (Flavobacteriales),Flavobacteriales,
1981,OTU1981,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,NS9 marine group,,EU919815.1.1484,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;,f_NS9 marine group,NS7 MG (Flavobacteriales),Flavobacteriales,
525,OTU525,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,NS9 marine group,,FN433409.1.1491,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;,f_NS9 marine group,NS7 MG (Flavobacteriales),Flavobacteriales,
842,OTU842,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,NS9 marine group,,FQ032823.12062.13572,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;,f_NS9 marine group,NS7 MG (Flavobacteriales),Flavobacteriales,
362,OTU362,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,NS9 marine group,,FQ032825.6410.7925,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;,f_NS9 marine group,NS7 MG (Flavobacteriales),Flavobacteriales,
2545,OTU2545,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,NS9 marine group,,GQ349627.1.1369,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;,f_NS9 marine group,NS7 MG (Flavobacteriales),Flavobacteriales,
282,OTU282,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,NS9 marine group,,GU230411.1.1482,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;,f_NS9 marine group,NS7 MG (Flavobacteriales),Flavobacteriales,
736,OTU736,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,NS9 marine group,,GU940873.1.1401,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;,f_NS9 marine group,NS7 MG (Flavobacteriales),Flavobacteriales,
1168,OTU1168,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,NS9 marine group,,HQ673682.1.1487,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;,f_NS9 marine group,NS7 MG (Flavobacteriales),Flavobacteriales,
918,OTU918,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,NS9 marine group,,JQ678468.1.1495,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;,f_NS9 marine group,NS7 MG (Flavobacteriales),Flavobacteriales,
904,OTU904,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,NS9 marine group,,JQ678491.1.1486,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;,f_NS9 marine group,NS7 MG (Flavobacteriales),Flavobacteriales,
819,OTU819,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,NS9 marine group,,JX016602.1.1495,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;,f_NS9 marine group,NS7 MG (Flavobacteriales),Flavobacteriales,
3103,OTU3103,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Olleya,AM180740.1.1602,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Olleya;,g_Olleya,Olleya (Flavobacteriaceae),Flavobacteriales,
2873,OTU2873,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Olleya,JX844463.1.1384,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Olleya;,g_Olleya,Olleya (Flavobacteriaceae),Flavobacteriales,
988,OTU988,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Polaribacter,AAOG01000005.3703.5223,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter;,g_Polaribacter,Polaribacter (Flavobacteriaceae),Flavobacteriales,
792,OTU792,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Polaribacter,AF354621.1.1477,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter;,g_Polaribacter,Polaribacter (Flavobacteriaceae),Flavobacteriales,
1476,OTU1476,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Polaribacter,GU235633.1.1364,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter;,g_Polaribacter,Polaribacter (Flavobacteriaceae),Flavobacteriales,
951,OTU951,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Polaribacter,JQ753157.1.1489,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter;,g_Polaribacter,Polaribacter (Flavobacteriaceae),Flavobacteriales,
100,OTU100,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Sufflavibacter,EU802798.1.1422,,g_Sufflavibacter,Sufflavibacter (Flavobacteriaceae),Flavobacteriales,
107,OTU107,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Sufflavibacter,EF573001.1.1489,,g_Sufflavibacter,Sufflavibacter (Flavobacteriaceae),Flavobacteriales,
255,OTU255,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Sufflavibacter,EU802718.1.1501,,g_Sufflavibacter,Sufflavibacter (Flavobacteriaceae),Flavobacteriales,
571,OTU571,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Sufflavibacter,HQ673415.1.1504,,g_Sufflavibacter,Sufflavibacter (Flavobacteriaceae),Flavobacteriales,
1501,OTU1501,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Sufflavibacter,DQ396134.1.1533,,g_Sufflavibacter,Sufflavibacter (Flavobacteriaceae),Flavobacteriales,
1181,OTU1181,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Sufflavibacter,EU919846.1.1477,,g_Sufflavibacter,Sufflavibacter (Flavobacteriaceae),Flavobacteriales,
1139,OTU1139,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Sufflavibacter,GU235590.1.1367,,g_Sufflavibacter,Sufflavibacter (Flavobacteriaceae),Flavobacteriales,
1375,OTU1375,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Ulvibacter,EU795239.16117.17616,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Ulvibacter;,g_Ulvibacter,Ulvibacter (Flavobacteriaceae),Flavobacteriales,
1563,OTU1563,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Ulvibacter,FR686064.1.1480,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Ulvibacter;,g_Ulvibacter,Ulvibacter (Flavobacteriaceae),Flavobacteriales,
